,Frame,Mean,Game,Alg,Model
463,94400000,8572.5,Asterix,Amp Single,3
464,96000000,8510.526315789473,Asterix,Amp Single,3
465,97600000,12973.387096774193,Asterix,Amp Single,3
466,99200000,7176.373626373626,Asterix,Amp Single,3
467,100800000,7624.431818181818,Asterix,Amp Single,3
468,102400000,15160.76923076923,Asterix,Amp Single,3
469,104000000,11430.921052631578,Asterix,Amp Single,3
470,105600000,9517.073170731708,Asterix,Amp Single,3
471,107200000,8120.0,Asterix,Amp Single,3
472,108800000,11660.0,Asterix,Amp Single,3
473,110400000,10446.875,Asterix,Amp Single,3
474,112000000,13479.577464788732,Asterix,Amp Single,3
475,113600000,22356.603773584906,Asterix,Amp Single,3
476,115200000,17430.15873015873,Asterix,Amp Single,3
477,116800000,24596.07843137255,Asterix,Amp Single,3
478,118400000,9061.931818181818,Asterix,Amp Single,3
479,120000000,19505.172413793105,Asterix,Amp Single,3
480,121600000,9758.720930232557,Asterix,Amp Single,3
481,123200000,15075.0,Asterix,Amp Single,3
482,124800000,16536.71875,Asterix,Amp Single,3
483,126400000,18646.774193548386,Asterix,Amp Single,3
484,128000000,19335.245901639344,Asterix,Amp Single,3
485,129600000,12000.0,Asterix,Amp Single,3
486,131200000,20169.354838709678,Asterix,Amp Single,3
487,132800000,18612.90322580645,Asterix,Amp Single,3
488,134400000,14358.57142857143,Asterix,Amp Single,3
489,136000000,21081.896551724138,Asterix,Amp Single,3
490,137600000,13401.470588235294,Asterix,Amp Single,3
491,139200000,15865.254237288136,Asterix,Amp Single,3
492,140800000,19951.785714285714,Asterix,Amp Single,3
493,142400000,14466.666666666666,Asterix,Amp Single,3
494,144000000,21366.666666666668,Asterix,Amp Single,3
495,145600000,20058.474576271186,Asterix,Amp Single,3
496,147200000,15353.731343283582,Asterix,Amp Single,3
497,148800000,21013.5593220339,Asterix,Amp Single,3
498,150400000,22574.137931034482,Asterix,Amp Single,3
499,152000000,28067.34693877551,Asterix,Amp Single,3
500,153600000,22680.701754385966,Asterix,Amp Single,3
501,155200000,18124.1935483871,Asterix,Amp Single,3
502,156800000,28085.714285714286,Asterix,Amp Single,3
503,158400000,23658.18181818182,Asterix,Amp Single,3
504,160000000,22163.636363636364,Asterix,Amp Single,3
505,0,355.84415584415586,Asterix,Amp Single,4
506,1600000,233.46055979643765,Asterix,Amp Single,4
507,3200000,203.2,Asterix,Amp Single,4
508,4800000,205.8139534883721,Asterix,Amp Single,4
509,6400000,243.8212927756654,Asterix,Amp Single,4
510,8000000,375.4830917874396,Asterix,Amp Single,4
511,9600000,467.85714285714283,Asterix,Amp Single,4
512,11200000,690.5537459283388,Asterix,Amp Single,4
513,12800000,793.4065934065934,Asterix,Amp Single,4
514,14400000,878.310502283105,Asterix,Amp Single,4
515,16000000,1331.4070351758794,Asterix,Amp Single,4
516,17600000,1456.88622754491,Asterix,Amp Single,4
517,19200000,2120.4545454545455,Asterix,Amp Single,4
518,20800000,2373.9495798319326,Asterix,Amp Single,4
519,22400000,2518.018018018018,Asterix,Amp Single,4
520,24000000,1705.2325581395348,Asterix,Amp Single,4
521,25600000,2498.4251968503936,Asterix,Amp Single,4
522,27200000,2655.46875,Asterix,Amp Single,4
523,28800000,1996.2068965517242,Asterix,Amp Single,4
524,30400000,2640.0,Asterix,Amp Single,4
525,32000000,2033.6538461538462,Asterix,Amp Single,4
526,33600000,2872.0338983050847,Asterix,Amp Single,4
527,35200000,2983.5,Asterix,Amp Single,4
528,36800000,2922.314049586777,Asterix,Amp Single,4
529,38400000,2294.485294117647,Asterix,Amp Single,4
530,40000000,3158.9285714285716,Asterix,Amp Single,4
531,41600000,3361.4406779661017,Asterix,Amp Single,4
532,43200000,3350.877192982456,Asterix,Amp Single,4
533,44800000,3371.3675213675215,Asterix,Amp Single,4
534,46400000,2530.496453900709,Asterix,Amp Single,4
535,48000000,3923.78640776699,Asterix,Amp Single,4
536,49600000,3842.3423423423424,Asterix,Amp Single,4
537,51200000,4530.645161290323,Asterix,Amp Single,4
538,52800000,3551.25,Asterix,Amp Single,4
539,54400000,4125.925925925926,Asterix,Amp Single,4
540,56000000,6189.634146341464,Asterix,Amp Single,4
541,57600000,4773.5,Asterix,Amp Single,4
542,59200000,5033.333333333333,Asterix,Amp Single,4
543,60800000,6370.833333333333,Asterix,Amp Single,4
544,62400000,6102.272727272727,Asterix,Amp Single,4
545,64000000,5159.693877551021,Asterix,Amp Single,4
546,65600000,4720.388349514563,Asterix,Amp Single,4
547,67200000,5157.35294117647,Asterix,Amp Single,4
548,68800000,5449.473684210527,Asterix,Amp Single,4
549,70400000,5731.914893617021,Asterix,Amp Single,4
550,72000000,4714.351851851852,Asterix,Amp Single,4
551,73600000,4704.587155963302,Asterix,Amp Single,4
552,75200000,6460.119047619048,Asterix,Amp Single,4
553,76800000,7449.367088607595,Asterix,Amp Single,4
554,78400000,6595.454545454545,Asterix,Amp Single,4
555,80000000,5213.809523809524,Asterix,Amp Single,4
556,81600000,6210.0,Asterix,Amp Single,4
557,83200000,6830.113636363636,Asterix,Amp Single,4
558,84800000,8478.481012658227,Asterix,Amp Single,4
559,86400000,5249.019607843137,Asterix,Amp Single,4
560,88000000,8585.365853658537,Asterix,Amp Single,4
561,89600000,6338.659793814433,Asterix,Amp Single,4
562,91200000,8233.125,Asterix,Amp Single,4
563,92800000,7317.816091954023,Asterix,Amp Single,4
564,94400000,6630.7692307692305,Asterix,Amp Single,4
565,96000000,9912.658227848102,Asterix,Amp Single,4
566,97600000,6486.315789473684,Asterix,Amp Single,4
567,99200000,9450.0,Asterix,Amp Single,4
568,100800000,8996.103896103896,Asterix,Amp Single,4
569,102400000,8259.411764705883,Asterix,Amp Single,4
570,104000000,9844.736842105263,Asterix,Amp Single,4
571,105600000,18651.666666666668,Asterix,Amp Single,4
572,107200000,13672.463768115942,Asterix,Amp Single,4
573,108800000,13310.714285714286,Asterix,Amp Single,4
574,110400000,10152.5,Asterix,Amp Single,4
575,112000000,20336.206896551725,Asterix,Amp Single,4
576,113600000,16337.121212121212,Asterix,Amp Single,4
577,115200000,14886.42857142857,Asterix,Amp Single,4
578,116800000,18539.166666666668,Asterix,Amp Single,4
579,118400000,19406.666666666668,Asterix,Amp Single,4
580,120000000,16239.23076923077,Asterix,Amp Single,4
581,121600000,24190.0,Asterix,Amp Single,4
582,123200000,18834.426229508197,Asterix,Amp Single,4
583,124800000,16424.21875,Asterix,Amp Single,4
584,126400000,21767.241379310344,Asterix,Amp Single,4
585,128000000,21835.593220338982,Asterix,Amp Single,4
586,129600000,12655.555555555555,Asterix,Amp Single,4
587,131200000,22976.724137931036,Asterix,Amp Single,4
588,132800000,22438.98305084746,Asterix,Amp Single,4
589,134400000,25535.849056603773,Asterix,Amp Single,4
590,136000000,25640.0,Asterix,Amp Single,4
591,137600000,26200.0,Asterix,Amp Single,4
592,139200000,20315.254237288136,Asterix,Amp Single,4
593,140800000,22244.06779661017,Asterix,Amp Single,4
594,142400000,16034.782608695652,Asterix,Amp Single,4
595,144000000,26225.49019607843,Asterix,Amp Single,4
596,145600000,28941.666666666668,Asterix,Amp Single,4
597,147200000,22721.052631578947,Asterix,Amp Single,4
598,148800000,24144.64285714286,Asterix,Amp Single,4
599,150400000,26964.423076923078,Asterix,Amp Single,4
600,152000000,26034.0,Asterix,Amp Single,4
601,153600000,28577.35849056604,Asterix,Amp Single,4
602,155200000,27200.0,Asterix,Amp Single,4
603,156800000,26946.0,Asterix,Amp Single,4
604,158400000,24036.363636363636,Asterix,Amp Single,4
605,160000000,27164.0,Asterix,Amp Single,4
606,0,270.8955223880597,Asterix,C51,0
607,400000,213.66336633663366,Asterix,C51,0
608,800000,252.22222222222223,Asterix,C51,0
609,1200000,281.66986564299424,Asterix,C51,0
610,1600000,483.6466165413534,Asterix,C51,0
611,2000000,575.9791122715404,Asterix,C51,0
612,2400000,641.0480349344978,Asterix,C51,0
613,2800000,753.4979423868313,Asterix,C51,0
614,3200000,968.2584269662922,Asterix,C51,0
615,3600000,985.2941176470588,Asterix,C51,0
616,4000000,991.3953488372093,Asterix,C51,0
617,4400000,1380.281690140845,Asterix,C51,0
618,4800000,1798.4615384615386,Asterix,C51,0
619,5200000,1610.7784431137725,Asterix,C51,0
620,5600000,2028.2945736434108,Asterix,C51,0
621,6000000,1991.3333333333333,Asterix,C51,0
622,6400000,1610.857142857143,Asterix,C51,0
623,6800000,1835.625,Asterix,C51,0
624,7200000,2468.803418803419,Asterix,C51,0
625,7600000,2381.967213114754,Asterix,C51,0
626,8000000,2631.0679611650485,Asterix,C51,0
627,8400000,2694.285714285714,Asterix,C51,0
628,8800000,2279.5138888888887,Asterix,C51,0
629,9200000,2432.1969696969695,Asterix,C51,0
630,9600000,3072.222222222222,Asterix,C51,0
631,10000000,2681.308411214953,Asterix,C51,0
632,10400000,2678.0,Asterix,C51,0
633,10800000,2122.6973684210525,Asterix,C51,0
634,11200000,2360.9848484848485,Asterix,C51,0
635,11600000,2577.651515151515,Asterix,C51,0
636,12000000,2591.791044776119,Asterix,C51,0
637,12400000,2754.4444444444443,Asterix,C51,0
638,12800000,2277.364864864865,Asterix,C51,0
639,13200000,3049.1935483870966,Asterix,C51,0
640,13600000,2618.939393939394,Asterix,C51,0
641,14000000,3784.234234234234,Asterix,C51,0
642,14400000,5645.180722891566,Asterix,C51,0
643,14800000,2184.6666666666665,Asterix,C51,0
644,15200000,4364.018691588785,Asterix,C51,0
645,15600000,4177.631578947368,Asterix,C51,0
646,16000000,4373.148148148148,Asterix,C51,0
647,16400000,4224.561403508772,Asterix,C51,0
648,16800000,5372.340425531915,Asterix,C51,0
649,17200000,5005.140186915888,Asterix,C51,0
650,17600000,3372.093023255814,Asterix,C51,0
651,18000000,4803.398058252427,Asterix,C51,0
652,18400000,4585.833333333333,Asterix,C51,0
653,18800000,5570.707070707071,Asterix,C51,0
654,19200000,3707.3076923076924,Asterix,C51,0
655,19600000,3833.8582677165355,Asterix,C51,0
656,20000000,6502.808988764045,Asterix,C51,0
657,20400000,6078.421052631579,Asterix,C51,0
658,20800000,6519.662921348315,Asterix,C51,0
659,21200000,4785.321100917431,Asterix,C51,0
660,21600000,9518.181818181818,Asterix,C51,0
661,22000000,6227.127659574468,Asterix,C51,0
662,22400000,6028.723404255319,Asterix,C51,0
663,22800000,5792.1875,Asterix,C51,0
664,23200000,3989.259259259259,Asterix,C51,0
665,23600000,7028.021978021978,Asterix,C51,0
666,24000000,4661.926605504587,Asterix,C51,0
667,24400000,3067.5675675675675,Asterix,C51,0
668,24800000,4738.559322033899,Asterix,C51,0
669,25200000,1980.0518134715026,Asterix,C51,0
670,25600000,6342.1875,Asterix,C51,0
671,26000000,4817.8899082568805,Asterix,C51,0
672,26400000,5033.035714285715,Asterix,C51,0
673,26800000,4879.464285714285,Asterix,C51,0
674,27200000,7930.0,Asterix,C51,0
675,27600000,10031.756756756757,Asterix,C51,0
676,28000000,8821.794871794871,Asterix,C51,0
677,28400000,6466.315789473684,Asterix,C51,0
678,28800000,7200.0,Asterix,C51,0
679,29200000,6945.1612903225805,Asterix,C51,0
680,29600000,6042.307692307692,Asterix,C51,0
681,30000000,9116.666666666666,Asterix,C51,0
682,30400000,8832.051282051281,Asterix,C51,0
683,30800000,7007.291666666667,Asterix,C51,0
684,31200000,4931.363636363636,Asterix,C51,0
685,31600000,4294.298245614035,Asterix,C51,0
686,32000000,5668.981481481482,Asterix,C51,0
687,32400000,6513.592233009709,Asterix,C51,0
688,32800000,5365.454545454545,Asterix,C51,0
689,33200000,5103.181818181818,Asterix,C51,0
690,33600000,8111.627906976744,Asterix,C51,0
691,34000000,7384.269662921349,Asterix,C51,0
692,34400000,6261.111111111111,Asterix,C51,0
693,34800000,6873.404255319149,Asterix,C51,0
694,35200000,7101.546391752578,Asterix,C51,0
695,35600000,5134.482758620689,Asterix,C51,0
696,36000000,5198.214285714285,Asterix,C51,0
697,36400000,5738.6138613861385,Asterix,C51,0
698,36800000,7825.520833333333,Asterix,C51,0
699,37200000,5947.663551401869,Asterix,C51,0
700,37600000,12012.0,Asterix,C51,0
701,38000000,13047.857142857143,Asterix,C51,0
702,38400000,10682.894736842105,Asterix,C51,0
703,38800000,8909.574468085106,Asterix,C51,0
704,39200000,12641.780821917808,Asterix,C51,0
705,39600000,16711.53846153846,Asterix,C51,0
706,40000000,11247.435897435897,Asterix,C51,0
707,0,195.63567362428842,Asterix,C51,1
708,400000,245.03239740820734,Asterix,C51,1
709,800000,241.1089866156788,Asterix,C51,1
710,1200000,361.3053613053613,Asterix,C51,1
711,1600000,650.1392757660167,Asterix,C51,1
712,2000000,690.0560224089636,Asterix,C51,1
713,2400000,735.656836461126,Asterix,C51,1
714,2800000,781.2286689419795,Asterix,C51,1
715,3200000,822.4738675958188,Asterix,C51,1
716,3600000,896.2295081967213,Asterix,C51,1
717,4000000,894.0433212996389,Asterix,C51,1
718,4400000,1027.366255144033,Asterix,C51,1
719,4800000,1407.373271889401,Asterix,C51,1
720,5200000,1677.906976744186,Asterix,C51,1
721,5600000,2375.0,Asterix,C51,1
722,6000000,2330.5343511450383,Asterix,C51,1
723,6400000,2610.7843137254904,Asterix,C51,1
724,6800000,2268.8976377952754,Asterix,C51,1
725,7200000,2582.051282051282,Asterix,C51,1
726,7600000,2711.5384615384614,Asterix,C51,1
727,8000000,2247.967479674797,Asterix,C51,1
728,8400000,3414.814814814815,Asterix,C51,1
729,8800000,3445.5696202531644,Asterix,C51,1
730,9200000,3715.909090909091,Asterix,C51,1
731,9600000,3084.848484848485,Asterix,C51,1
732,10000000,3661.6666666666665,Asterix,C51,1
733,10400000,3951.9736842105262,Asterix,C51,1
734,10800000,3270.918367346939,Asterix,C51,1
735,11200000,2522.093023255814,Asterix,C51,1
736,11600000,2024.6875,Asterix,C51,1
737,12000000,2379.801324503311,Asterix,C51,1
738,12400000,3693.457943925234,Asterix,C51,1
739,12800000,3537.5,Asterix,C51,1
740,13200000,3654.954954954955,Asterix,C51,1
741,13600000,2956.206896551724,Asterix,C51,1
742,14000000,4154.040404040404,Asterix,C51,1
743,14400000,4577.777777777777,Asterix,C51,1
744,14800000,3694.488188976378,Asterix,C51,1
745,15200000,3411.5671641791046,Asterix,C51,1
746,15600000,3262.847222222222,Asterix,C51,1
747,16000000,4757.281553398058,Asterix,C51,1
748,16400000,5671.428571428572,Asterix,C51,1
749,16800000,5079.807692307692,Asterix,C51,1
750,17200000,4992.12962962963,Asterix,C51,1
751,17600000,5719.411764705882,Asterix,C51,1
752,18000000,5884.04255319149,Asterix,C51,1
753,18400000,6601.898734177215,Asterix,C51,1
754,18800000,7787.142857142857,Asterix,C51,1
755,19200000,5897.894736842105,Asterix,C51,1
756,19600000,5154.8387096774195,Asterix,C51,1
757,20000000,6687.179487179487,Asterix,C51,1
758,20400000,6584.302325581395,Asterix,C51,1
759,20800000,4844.444444444444,Asterix,C51,1
760,21200000,6244.252873563219,Asterix,C51,1
761,21600000,6484.523809523809,Asterix,C51,1
762,22000000,6032.941176470588,Asterix,C51,1
763,22400000,6163.0952380952385,Asterix,C51,1
764,22800000,6721.428571428572,Asterix,C51,1
765,23200000,7781.428571428572,Asterix,C51,1
766,23600000,7679.861111111111,Asterix,C51,1
767,24000000,6228.735632183908,Asterix,C51,1
768,24400000,6819.047619047619,Asterix,C51,1
769,24800000,5915.05376344086,Asterix,C51,1
770,25200000,7334.210526315789,Asterix,C51,1
771,25600000,8730.714285714286,Asterix,C51,1
772,26000000,11754.237288135593,Asterix,C51,1
773,26400000,10973.728813559323,Asterix,C51,1
774,26800000,5928.651685393258,Asterix,C51,1
775,27200000,8407.792207792209,Asterix,C51,1
776,27600000,10451.492537313432,Asterix,C51,1
777,28000000,10816.129032258064,Asterix,C51,1
778,28400000,7718.518518518518,Asterix,C51,1
779,28800000,7936.0,Asterix,C51,1
780,29200000,9277.631578947368,Asterix,C51,1
781,29600000,10893.181818181818,Asterix,C51,1
782,30000000,6319.411764705882,Asterix,C51,1
783,30400000,12963.333333333334,Asterix,C51,1
784,30800000,9175.949367088608,Asterix,C51,1
785,31200000,8491.56626506024,Asterix,C51,1
786,31600000,6768.817204301075,Asterix,C51,1
787,32000000,7237.640449438202,Asterix,C51,1
788,32400000,6719.780219780219,Asterix,C51,1
789,32800000,7058.064516129032,Asterix,C51,1
790,33200000,13634.328358208955,Asterix,C51,1
791,33600000,12055.384615384615,Asterix,C51,1
792,34000000,9814.935064935065,Asterix,C51,1
793,34400000,11280.882352941177,Asterix,C51,1
794,34800000,13918.382352941177,Asterix,C51,1
795,35200000,7408.602150537635,Asterix,C51,1
796,35600000,13300.735294117647,Asterix,C51,1
797,36000000,9202.906976744185,Asterix,C51,1
798,36400000,12974.647887323943,Asterix,C51,1
799,36800000,12872.535211267606,Asterix,C51,1
800,37200000,13274.63768115942,Asterix,C51,1
801,37600000,9723.863636363636,Asterix,C51,1
802,38000000,8607.222222222223,Asterix,C51,1
803,38400000,8959.036144578313,Asterix,C51,1
804,38800000,17137.28813559322,Asterix,C51,1
805,39200000,15979.23076923077,Asterix,C51,1
806,39600000,11154.666666666666,Asterix,C51,1
807,40000000,11926.388888888889,Asterix,C51,1
808,0,76.99443413729128,Asterix,C51,2
809,400000,302.9591836734694,Asterix,C51,2
810,800000,269.7841726618705,Asterix,C51,2
811,1200000,364.9590163934426,Asterix,C51,2
812,1600000,410.8045977011494,Asterix,C51,2
813,2000000,492.3963133640553,Asterix,C51,2
814,2400000,806.1188811188811,Asterix,C51,2
815,2800000,947.1491228070175,Asterix,C51,2
816,3200000,927.5,Asterix,C51,2
817,3600000,1211.6336633663366,Asterix,C51,2
818,4000000,1439.1447368421052,Asterix,C51,2
819,4400000,1141.7874396135267,Asterix,C51,2
820,4800000,1836.1538461538462,Asterix,C51,2
821,5200000,2169.6153846153848,Asterix,C51,2
822,5600000,2510.15625,Asterix,C51,2
823,6000000,2663.3928571428573,Asterix,C51,2
824,6400000,2627.8260869565215,Asterix,C51,2
825,6800000,2637.3831775700933,Asterix,C51,2
826,7200000,2686.220472440945,Asterix,C51,2
827,7600000,2240.3846153846152,Asterix,C51,2
828,8000000,2623.181818181818,Asterix,C51,2
829,8400000,1831.2903225806451,Asterix,C51,2
830,8800000,2239.1608391608393,Asterix,C51,2
831,9200000,2262.676056338028,Asterix,C51,2
832,9600000,2870.9821428571427,Asterix,C51,2
833,10000000,3604.5454545454545,Asterix,C51,2
834,10400000,3165.909090909091,Asterix,C51,2
835,10800000,3031.609195402299,Asterix,C51,2
836,11200000,3445.977011494253,Asterix,C51,2
837,11600000,3075.5813953488373,Asterix,C51,2
838,12000000,2320.0704225352115,Asterix,C51,2
839,12400000,2920.792079207921,Asterix,C51,2
840,12800000,2688.076923076923,Asterix,C51,2
841,13200000,2892.8571428571427,Asterix,C51,2
842,13600000,2820.740740740741,Asterix,C51,2
843,14000000,2550.0,Asterix,C51,2
844,14400000,3345.0,Asterix,C51,2
845,14800000,2941.935483870968,Asterix,C51,2
846,15200000,3409.0551181102364,Asterix,C51,2
847,15600000,3505.7377049180327,Asterix,C51,2
848,16000000,3366.9421487603304,Asterix,C51,2
849,16400000,4199.5192307692305,Asterix,C51,2
850,16800000,3186.046511627907,Asterix,C51,2
851,17200000,3943.0555555555557,Asterix,C51,2
852,17600000,3592.1259842519685,Asterix,C51,2
853,18000000,2496.0,Asterix,C51,2
854,18400000,4184.482758620689,Asterix,C51,2
855,18800000,3984.4827586206898,Asterix,C51,2
856,19200000,3334.5238095238096,Asterix,C51,2
857,19600000,3444.402985074627,Asterix,C51,2
858,20000000,3103.985507246377,Asterix,C51,2
859,20400000,4458.333333333333,Asterix,C51,2
860,20800000,2579.4520547945203,Asterix,C51,2
861,21200000,3217.4825174825173,Asterix,C51,2
862,21600000,2913.3986928104573,Asterix,C51,2
863,22000000,4240.869565217391,Asterix,C51,2
864,22400000,4849.047619047619,Asterix,C51,2
865,22800000,4002.1008403361343,Asterix,C51,2
866,23200000,3756.6929133858266,Asterix,C51,2
867,23600000,4524.537037037037,Asterix,C51,2
868,24000000,3125.6944444444443,Asterix,C51,2
869,24400000,4481.41592920354,Asterix,C51,2
870,24800000,1815.625,Asterix,C51,2
871,25200000,3625.0,Asterix,C51,2
872,25600000,4402.336448598131,Asterix,C51,2
873,26000000,3552.0408163265306,Asterix,C51,2
874,26400000,3436.6438356164385,Asterix,C51,2
875,26800000,3868.3823529411766,Asterix,C51,2
876,27200000,3108.0985915492956,Asterix,C51,2
877,27600000,3458.8888888888887,Asterix,C51,2
878,28000000,4648.181818181818,Asterix,C51,2
879,28400000,3760.4477611940297,Asterix,C51,2
880,28800000,4049.609375,Asterix,C51,2
881,29200000,3721.0743801652893,Asterix,C51,2
882,29600000,6330.31914893617,Asterix,C51,2
883,30000000,4998.543689320389,Asterix,C51,2
884,30400000,4491.810344827586,Asterix,C51,2
885,30800000,5314.5,Asterix,C51,2
886,31200000,5791.578947368421,Asterix,C51,2
887,31600000,2178.8770053475937,Asterix,C51,2
888,32000000,5924.242424242424,Asterix,C51,2
889,32400000,5466.176470588235,Asterix,C51,2
890,32800000,5306.422018348624,Asterix,C51,2
891,33200000,5223.557692307692,Asterix,C51,2
892,33600000,3500.0,Asterix,C51,2
893,34000000,5362.844036697248,Asterix,C51,2
894,34400000,5313.084112149532,Asterix,C51,2
895,34800000,4532.258064516129,Asterix,C51,2
896,35200000,4833.771929824561,Asterix,C51,2
897,35600000,6538.202247191011,Asterix,C51,2
898,36000000,5904.123711340206,Asterix,C51,2
