,Frame,Mean,Game,Alg,Model,Average Score,Best Score
1746,18800000,846.8235294117648,Berzerk,Amp Single,4,773.4656530486747,957.2727272727273
1747,19200000,808.6170212765958,Berzerk,Amp Single,4,781.2174650664441,957.2727272727273
1748,19600000,788.9915966386554,Berzerk,Amp Single,4,791.9737675874526,957.2727272727273
1749,20000000,887.9629629629629,Berzerk,Amp Single,4,799.5362976499825,957.2727272727273
1750,20400000,785.0,Berzerk,Amp Single,4,798.8818858852767,957.2727272727273
1751,20800000,617.9,Berzerk,Amp Single,4,784.0851090257727,957.2727272727273
1752,21200000,704.6043165467626,Berzerk,Amp Single,4,779.2850364787682,957.2727272727273
1753,21600000,754.1538461538462,Berzerk,Amp Single,4,778.6289925227243,957.2727272727273
1754,22000000,760.0,Berzerk,Amp Single,4,770.8497717435037,957.2727272727273
1755,22400000,603.3333333333334,Berzerk,Amp Single,4,755.7386606323925,957.2727272727273
1756,22800000,732.0300751879699,Berzerk,Amp Single,4,744.259315210013,957.2727272727273
1757,23200000,840.7446808510638,Berzerk,Amp Single,4,747.4720811674599,957.2727272727273
1758,23600000,891.7948717948718,Berzerk,Amp Single,4,757.7524086830815,957.2727272727273
1759,24000000,689.0909090909091,Berzerk,Amp Single,4,737.8652032958761,957.2727272727273
1760,24400000,820.0,Berzerk,Amp Single,4,741.3652032958762,957.2727272727273
1761,24800000,717.1653543307086,Berzerk,Amp Single,4,751.291738728947,957.2727272727273
1762,25200000,738.1318681318681,Berzerk,Amp Single,4,754.6444938874577,957.2727272727273
1763,25600000,812.2619047619048,Berzerk,Amp Single,4,760.4552997482637,957.2727272727273
1764,26000000,747.9347826086956,Berzerk,Amp Single,4,759.2487780091333,957.2727272727273
1765,26400000,767.9310344827586,Berzerk,Amp Single,4,775.7085481240758,957.2727272727273
1766,26800000,802.6506024096385,Berzerk,Amp Single,4,782.7706008462428,957.2727272727273
1767,27200000,809.5402298850574,Berzerk,Amp Single,4,779.6501557496421,957.2727272727273
1768,27600000,701.3690476190476,Berzerk,Amp Single,4,760.6075733320596,957.2727272727273
1769,28000000,783.6,Berzerk,Amp Single,4,770.0584824229686,957.2727272727273
1770,28400000,769.4594594594595,Berzerk,Amp Single,4,765.0044283689145,957.2727272727273
1771,28800000,781.9047619047619,Berzerk,Amp Single,4,771.4783691263199,957.2727272727273
1772,29200000,770.2424242424242,Berzerk,Amp Single,4,774.6894247373755,957.2727272727273
1773,29600000,685.6296296296297,Berzerk,Amp Single,4,762.0261972241481,957.2727272727273
1774,30000000,898.1481481481482,Berzerk,Amp Single,4,777.0475337780932,957.2727272727273
1775,30400000,757.8518518518518,Berzerk,Amp Single,4,776.0396155150025,957.2727272727273
1776,30800000,937.1014492753624,Berzerk,Amp Single,4,789.4847002015748,957.2727272727273
1777,31200000,792.4647887323944,Berzerk,Amp Single,4,787.7771560863085,957.2727272727273
1778,31600000,799.12,Berzerk,Amp Single,4,797.5522513244038,957.2727272727273
1779,32000000,729.8449612403101,Berzerk,Amp Single,4,792.1767474484348,957.2727272727273
1780,32400000,850.9230769230769,Berzerk,Amp Single,4,800.3231091947965,957.2727272727273
1781,32800000,766.195652173913,Berzerk,Amp Single,4,798.7521982217116,957.2727272727273
1782,33200000,657.5757575757576,Berzerk,Amp Single,4,787.4855315550451,957.2727272727273
1783,33600000,858.2905982905983,Berzerk,Amp Single,4,804.7516284211418,957.2727272727273
1784,34000000,715.8227848101266,Berzerk,Amp Single,4,786.5190920873398,957.2727272727273
1785,34400000,755.9440559440559,Berzerk,Amp Single,4,786.3283124965601,957.2727272727273
1786,34800000,904.4444444444445,Berzerk,Amp Single,4,783.0626120134684,957.2727272727273
1787,35200000,777.1428571428571,Berzerk,Amp Single,4,781.5304188545147,957.2727272727273
1788,35600000,872.7586206896551,Berzerk,Amp Single,4,788.8942809234802,957.2727272727273
1789,36000000,877.8195488721805,Berzerk,Amp Single,4,803.6917396866672,957.2727272727273
1790,36400000,764.4565217391304,Berzerk,Amp Single,4,795.0450841682725,957.2727272727273
1791,36800000,727.1428571428571,Berzerk,Amp Single,4,791.139804665167,957.2727272727273
1792,37200000,610.0,Berzerk,Amp Single,4,786.3822289075912,957.2727272727273
1793,37600000,818.9024390243902,Berzerk,Amp Single,4,782.4434129809704,957.2727272727273
1794,38000000,887.4509803921569,Berzerk,Amp Single,4,799.6062325391733,957.2727272727273
1795,38400000,897.1875,Berzerk,Amp Single,4,813.7305769447678,957.2727272727273
1796,38800000,783.4645669291339,Berzerk,Amp Single,4,801.6325891932366,957.2727272727273
1797,39200000,818.9583333333334,Berzerk,Amp Single,4,805.8141368122842,957.2727272727273
1798,39600000,917.471264367816,Berzerk,Amp Single,4,810.2854011801003,957.2727272727273
1799,40000000,957.2727272727273,Berzerk,Amp Single,4,818.230719020155,957.2727272727273
1800,400000,233.8728323699422,Berzerk,C51,0,,816.0240963855422
1801,800000,223.125,Berzerk,C51,0,,816.0240963855422
1802,1200000,170.01814882032667,Berzerk,C51,0,,816.0240963855422
1803,1600000,344.7682119205298,Berzerk,C51,0,,816.0240963855422
1804,2000000,208.6695278969957,Berzerk,C51,0,,816.0240963855422
1805,2400000,376.83035714285717,Berzerk,C51,0,,816.0240963855422
1806,2800000,611.0126582278481,Berzerk,C51,0,,816.0240963855422
1807,3200000,415.241935483871,Berzerk,C51,0,,816.0240963855422
1808,3600000,627.5,Berzerk,C51,0,,816.0240963855422
1809,4000000,449.7368421052632,Berzerk,C51,0,366.0775513967634,816.0240963855422
1810,4400000,207.42268041237114,Berzerk,C51,0,363.43253620100626,816.0240963855422
1811,4800000,534.320987654321,Berzerk,C51,0,394.55213496643836,816.0240963855422
1812,5200000,362.16117216117215,Berzerk,C51,0,413.7664373005229,816.0240963855422
1813,5600000,507.2661870503597,Berzerk,C51,0,430.0162348135059,816.0240963855422
1814,6000000,565.2293577981651,Berzerk,C51,0,465.67221780362286,816.0240963855422
1815,6400000,470.2857142857143,Berzerk,C51,0,475.01775351790866,816.0240963855422
1816,6800000,544.7619047619048,Berzerk,C51,0,468.3926781713143,816.0240963855422
1817,7200000,428.62068965517244,Berzerk,C51,0,469.7305535884444,816.0240963855422
1818,7600000,668.3333333333334,Berzerk,C51,0,473.8138869217777,816.0240963855422
1819,8000000,452.85714285714283,Berzerk,C51,0,474.12591699696566,816.0240963855422
1820,8400000,539.2857142857143,Berzerk,C51,0,507.3122203843001,816.0240963855422
1821,8800000,159.72927241962776,Berzerk,C51,0,469.85304886083065,816.0240963855422
1822,9200000,405.13157894736844,Berzerk,C51,0,474.1500895394503,816.0240963855422
1823,9600000,551.9047619047619,Berzerk,C51,0,478.61394702489054,816.0240963855422
1824,10000000,553.3333333333334,Berzerk,C51,0,477.4243445784073,816.0240963855422
1825,10400000,510.0,Berzerk,C51,0,481.3957731498358,816.0240963855422
1826,10800000,549.3478260869565,Berzerk,C51,0,481.85436528234095,816.0240963855422
1827,11200000,255.61349693251535,Berzerk,C51,0,464.55364601007534,816.0240963855422
1828,11600000,563.75,Berzerk,C51,0,454.095312676742,816.0240963855422
1829,12000000,284.559585492228,Berzerk,C51,0,437.26555694025046,816.0240963855422
1830,12400000,482.13483146067415,Berzerk,C51,0,431.55046865774636,816.0240963855422
1831,12800000,570.0,Berzerk,C51,0,472.5775414157836,816.0240963855422
1832,13200000,321.2083333333333,Berzerk,C51,0,464.1852168543801,816.0240963855422
1833,13600000,540.3947368421053,Berzerk,C51,0,463.03421434811446,816.0240963855422
1834,14000000,528.4444444444445,Berzerk,C51,0,460.5453254592256,816.0240963855422
1835,14400000,526.0714285714286,Berzerk,C51,0,462.1524683163684,816.0240963855422
1836,14800000,539.4,Berzerk,C51,0,461.15768570767267,816.0240963855422
1837,15200000,532.8125,Berzerk,C51,0,488.8775860144211,816.0240963855422
1838,15600000,495.39473684210526,Berzerk,C51,0,482.0420596986316,816.0240963855422
1839,16000000,533.6842105263158,Berzerk,C51,0,506.95452220204044,816.0240963855422
1840,16400000,635.8823529411765,Berzerk,C51,0,522.3292743500907,816.0240963855422
1841,16800000,423.42657342657344,Berzerk,C51,0,507.67193169274805,816.0240963855422
1842,17200000,685.1807228915662,Berzerk,C51,0,544.0691706485713,816.0240963855422
1843,17600000,765.9493670886076,Berzerk,C51,0,566.6246336732216,816.0240963855422
1844,18000000,625.2380952380952,Berzerk,C51,0,576.3039987525867,816.0240963855422
1845,18400000,713.8888888888889,Berzerk,C51,0,595.0857447843327,816.0240963855422
1846,18800000,668.2352941176471,Berzerk,C51,0,607.9692741960974,816.0240963855422
1847,19200000,681.1267605633802,Berzerk,C51,0,622.8007002524355,816.0240963855422
1848,19600000,483.1468531468532,Berzerk,C51,0,621.5759118829103,816.0240963855422
1849,20000000,688.3333333333334,Berzerk,C51,0,637.0408241636121,816.0240963855422
1850,20400000,498.019801980198,Berzerk,C51,0,623.2545690675142,816.0240963855422
1851,20800000,653.0666666666667,Berzerk,C51,0,646.2185783915236,816.0240963855422
1852,21200000,489.4148936170213,Berzerk,C51,0,626.641995464069,816.0240963855422
1853,21600000,653.0,Berzerk,C51,0,615.3470587552083,816.0240963855422
1854,22000000,556.1666666666666,Berzerk,C51,0,608.4399158980655,816.0240963855422
1855,22400000,511.038961038961,Berzerk,C51,0,588.1549231130728,816.0240963855422
1856,22800000,630.9090909090909,Berzerk,C51,0,584.4223027922171,816.0240963855422
1857,23200000,719.8837209302326,Berzerk,C51,0,588.2979988289023,816.0240963855422
1858,23600000,630.3125,Berzerk,C51,0,603.014563514217,816.0240963855422
1859,24000000,676.0,Berzerk,C51,0,601.7812301808838,816.0240963855422
1860,24400000,515.1428571428571,Berzerk,C51,0,603.4935356971496,816.0240963855422
1861,24800000,642.3157894736842,Berzerk,C51,0,602.4184479778513,816.0240963855422
1862,25200000,634.6875,Berzerk,C51,0,616.9457086161492,816.0240963855422
1863,25600000,662.7,Berzerk,C51,0,617.9157086161492,816.0240963855422
1864,26000000,675.0,Berzerk,C51,0,629.7990419494824,816.0240963855422
1865,26400000,517.4074074074074,Berzerk,C51,0,630.4358865863271,816.0240963855422
1866,26800000,401.978417266187,Berzerk,C51,0,607.5428192220367,816.0240963855422
1867,27200000,578.7878787878788,Berzerk,C51,0,593.4332350078013,816.0240963855422
1868,27600000,538.6904761904761,Berzerk,C51,0,584.2710326268489,816.0240963855422
1869,28000000,737.5,Berzerk,C51,0,590.4210326268488,816.0240963855422
1870,28400000,551.7365269461078,Berzerk,C51,0,594.080399607174,816.0240963855422
1871,28800000,707.0588235294117,Berzerk,C51,0,600.5547030127467,816.0240963855422
1872,29200000,732.9577464788732,Berzerk,C51,0,610.381727660634,816.0240963855422
1873,29600000,704.6875,Berzerk,C51,0,614.5804776606341,816.0240963855422
1874,30000000,581.4285714285714,Berzerk,C51,0,605.2233348034913,816.0240963855422
1875,30400000,711.900826446281,Berzerk,C51,0,624.6726767073785,816.0240963855422
1876,30800000,630.0,Berzerk,C51,0,647.4748349807599,816.0240963855422
1877,31200000,550.0,Berzerk,C51,0,644.596047101972,816.0240963855422
1878,31600000,585.5,Berzerk,C51,0,649.2769994829243,816.0240963855422
1879,32000000,729.0,Berzerk,C51,0,648.4269994829244,816.0240963855422
1880,32400000,630.625,Berzerk,C51,0,656.3158467883136,816.0240963855422
1881,32800000,496.5686274509804,Berzerk,C51,0,635.2668271804705,816.0240963855422
1882,33200000,677.2413793103449,Berzerk,C51,0,629.6951904636177,816.0240963855422
1883,33600000,405.0877192982456,Berzerk,C51,0,599.7352123934422,816.0240963855422
1884,34000000,653.3870967741935,Berzerk,C51,0,606.9310649280044,816.0240963855422
1885,34400000,657.2222222222222,Berzerk,C51,0,601.4632045055985,816.0240963855422
1886,34800000,555.0,Berzerk,C51,0,593.9632045055985,816.0240963855422
1887,35200000,434.8447204968944,Berzerk,C51,0,582.4476765552879,816.0240963855422
1888,35600000,565.2380952380952,Berzerk,C51,0,580.4214860790975,816.0240963855422
1889,36000000,528.3892617449665,Berzerk,C51,0,560.3604122535942,816.0240963855422
1890,36400000,776.6666666666666,Berzerk,C51,0,574.9645789202608,816.0240963855422
1891,36800000,816.0240963855422,Berzerk,C51,0,606.910125813717,816.0240963855422
1892,37200000,541.6447368421053,Berzerk,C51,0,593.3504615668929,816.0240963855422
1893,37600000,664.8837209302326,Berzerk,C51,0,619.3300617300918,816.0240963855422
1894,38000000,462.85714285714283,Berzerk,C51,0,600.2770663383867,816.0240963855422
1895,38400000,635.5555555555555,Berzerk,C51,0,598.11039967172,816.0240963855422
1896,38800000,474.44444444444446,Berzerk,C51,0,590.0548441161644,816.0240963855422
1897,39200000,502.0,Berzerk,C51,0,596.770372066475,816.0240963855422
1898,39600000,591.2727272727273,Berzerk,C51,0,599.3738352699381,816.0240963855422
1899,40000000,556.4497041420118,Berzerk,C51,0,602.1798795096427,816.0240963855422
1900,400000,182.5699745547074,Berzerk,C51,1,,879.0625
1901,800000,286.45418326693226,Berzerk,C51,1,,879.0625
1902,1200000,309.9712643678161,Berzerk,C51,1,,879.0625
1903,1600000,279.5327102803738,Berzerk,C51,1,,879.0625
1904,2000000,380.27777777777777,Berzerk,C51,1,,879.0625
1905,2400000,303.64431486880466,Berzerk,C51,1,,879.0625
1906,2800000,291.4516129032258,Berzerk,C51,1,,879.0625
1907,3200000,398.7878787878788,Berzerk,C51,1,,879.0625
1908,3600000,208.07365439093485,Berzerk,C51,1,,879.0625
1909,4000000,117.80429594272077,Berzerk,C51,1,275.8567667141172,879.0625
1910,4400000,389.4753086419753,Berzerk,C51,1,296.547300122844,879.0625
1911,4800000,216.16,Berzerk,C51,1,289.51788179615073,879.0625
1912,5200000,278.7878787878788,Berzerk,C51,1,286.399543238157,879.0625
1913,5600000,455.6804733727811,Berzerk,C51,1,304.01431954739775,879.0625
1914,6000000,358.944099378882,Berzerk,C51,1,301.8809517075082,879.0625
1915,6400000,539.4444444444445,Berzerk,C51,1,325.46096466507214,879.0625
1916,6800000,507.5409836065574,Berzerk,C51,1,347.0699017354053,879.0625
1917,7200000,521.875,Berzerk,C51,1,359.3786138566174,879.0625
1918,7600000,735.2941176470588,Berzerk,C51,1,412.1006601822298,879.0625
1919,8000000,583.3333333333334,Berzerk,C51,1,458.653563921291,879.0625
1920,8400000,536.6666666666666,Berzerk,C51,1,473.37269972376015,879.0625
1921,8800000,343.1034482758621,Berzerk,C51,1,486.0670445513464,879.0625
1922,9200000,443.1623931623932,Berzerk,C51,1,502.5044959887979,879.0625
1923,9600000,536.0,Berzerk,C51,1,510.5364486515197,879.0625
1924,10000000,412.61603375527426,Berzerk,C51,1,515.903642089159,879.0625
1925,10400000,675.8823529411765,Berzerk,C51,1,529.5474329388322,879.0625
1926,10800000,531.9607843137255,Berzerk,C51,1,531.989413009549,879.0625
1927,11200000,515.5737704918033,Berzerk,C51,1,531.3592900587294,879.0625
1928,11600000,426.3333333333333,Berzerk,C51,1,500.46321162735677,879.0625
1929,12000000,324.640522875817,Berzerk,C51,1,474.59393058160515,879.0625
1930,12400000,547.03125,Berzerk,C51,1,475.6303889149384,879.0625
1931,12800000,598.9473684210526,Berzerk,C51,1,501.21478092945745,879.0625
1932,13200000,567.3076923076923,Berzerk,C51,1,513.6293108439874,879.0625
1933,13600000,525.7142857142857,Berzerk,C51,1,512.6007394154159,879.0625
1934,14000000,434.48275862068965,Berzerk,C51,1,514.7874119019573,879.0625
1935,14400000,570.0,Berzerk,C51,1,504.19917660783966,879.0625
1936,14800000,627.7777777777778,Berzerk,C51,1,513.780875954245,879.0625
1937,15200000,550.4032258064516,Berzerk,C51,1,517.2638214857097,879.0625
1938,15600000,567.2727272727273,Berzerk,C51,1,531.3577608796492,879.0625
1939,16000000,363.55731225296444,Berzerk,C51,1,535.2494398173639,879.0625
1940,16400000,655.8762886597938,Berzerk,C51,1,546.1339436833432,879.0625
1941,16800000,584.6666666666666,Berzerk,C51,1,544.7058735079047,879.0625
1942,17200000,648.2758620689655,Berzerk,C51,1,552.8026904840319,879.0625
1943,17600000,470.0,Berzerk,C51,1,547.2312619126035,879.0625
1944,18000000,653.4,Berzerk,C51,1,569.1229860505345,879.0625
1945,18400000,660.9090909090909,Berzerk,C51,1,578.2138951414436,879.0625
1946,18800000,504.7826086956522,Berzerk,C51,1,565.914378233231,879.0625
1947,19200000,768.28125,Berzerk,C51,1,587.7021806525859,879.0625
1948,19600000,665.9302325581396,Berzerk,C51,1,597.567931181127,879.0625
1949,20000000,572.3809523809524,Berzerk,C51,1,618.450295193926,879.0625
1950,20400000,487.28155339805824,Berzerk,C51,1,601.5908216677524,879.0625
1951,20800000,592.5714285714286,Berzerk,C51,1,602.3812978582285,879.0625
1952,21200000,516.3414634146342,Berzerk,C51,1,589.1878579927954,879.0625
1953,21600000,612.972972972973,Berzerk,C51,1,603.4851552900927,879.0625
1954,22000000,800.0,Berzerk,C51,1,618.1451552900928,879.0625
1955,22400000,470.45454545454544,Berzerk,C51,1,599.0997007446382,879.0625
1956,22800000,557.8947368421053,Berzerk,C51,1,604.4109135592835,879.0625
1957,23200000,477.0,Berzerk,C51,1,575.2827885592835,879.0625
1958,23600000,593.5135135135135,Berzerk,C51,1,568.0411166548208,879.0625
1959,24000000,628.0,Berzerk,C51,1,573.6030214167256,879.0625
1960,24400000,600.4,Berzerk,C51,1,584.9148660769198,879.0625
1961,24800000,674.4444444444445,Berzerk,C51,1,593.1021676642214,879.0625
1962,25200000,630.6666666666666,Berzerk,C51,1,604.5346879894247,879.0625
1963,25600000,530.3896103896104,Berzerk,C51,1,596.2763517310884,879.0625
1964,26000000,665.0,Berzerk,C51,1,582.7763517310884,879.0625
1965,26400000,565.1282051282051,Berzerk,C51,1,592.2437176984544,879.0625
1966,26800000,621.5254237288135,Berzerk,C51,1,598.6067863871252,879.0625
1967,27200000,616.4102564102565,Berzerk,C51,1,612.5478120281509,879.0625
1968,27600000,553.8888888888889,Berzerk,C51,1,608.5853495656885,879.0625
1969,28000000,492.962962962963,Berzerk,C51,1,595.0816458619847,879.0625
1970,28400000,558.9230769230769,Berzerk,C51,1,590.9339535542924,879.0625
1971,28800000,501.94805194805195,Berzerk,C51,1,573.6843143046533,879.0625
1972,29200000,512.5,Berzerk,C51,1,561.8676476379866,879.0625
1973,29600000,618.0645161290323,Berzerk,C51,1,570.6351382119287,879.0625
1974,30000000,542.9411764705883,Berzerk,C51,1,558.4292558589875,879.0625
1975,30400000,531.25,Berzerk,C51,1,555.0414353461671,879.0625
1976,30800000,620.3539823008849,Berzerk,C51,1,554.9242912033742,879.0625
